时间,日期,总业务量
2020/3/9,4:30,202665
2020/3/9,5:00,234328
2020/3/9,5:30,312091
2020/3/9,6:00,477599
2020/3/9,6:30,717648
2020/3/9,7:00,1008500
2020/3/9,7:30,1192034
2020/3/9,8:00,1469211
2020/3/9,8:30,1706699
2020/3/9,9:00,1903415
2020/3/9,9:30,1983322
2020/3/9,10:00,2109143
2020/3/9,10:30,2079842
2020/3/9,11:00,2106368
2020/3/9,11:30,2049678
2020/3/9,12:00,1954131
2020/3/9,12:30,1937545
2020/3/9,13:00,1869651
2020/3/9,13:30,1814786
2020/3/9,14:00,1899523
2020/3/9,14:30,1986269
2020/3/9,15:00,1895147
2020/3/9,15:30,1874443
2020/3/9,16:00,1836406
2020/3/9,16:30,1874934
2020/3/9,17:00,1812403
2020/3/9,17:30,1757620
2020/3/9,18:00,1746585
2020/3/9,18:30,1803367
2020/3/9,19:00,1849381
2020/3/9,19:30,1890433
2020/3/9,20:00,1851337
2020/3/9,20:30,1806998
2020/3/9,21:00,1704811
2020/3/9,21:30,1631714
2020/3/9,22:00,1532759
2020/3/9,22:30,1331709
2020/3/9,23:00,1120578
2020/3/9,23:30,945102
